                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.85113,                 3.6454,                0.29453,                 1.8301,                0.72817,                 1.1497,                0.88709,                 0.8402,                0.91977,                0.71125,                0.82942,                0.72319,                0.75615,                0.43201,                0.89086,                0.83368,                 0.9078,                 0.6044,                0.80794,                 2.8706,                0.28611,                 1.7055,                0.61686,                 1.1012,              0.0002476,              0.0002476,              0.0002476
                    155,                0.84747,                 3.6219,                0.29223,                 1.8283,                0.72294,                 1.1464,                0.88732,                 0.8398,                0.91982,                0.71131,                0.82862,                0.72496,                0.75625,                0.43194,                0.89269,                 0.8322,                0.90751,                0.60413,                0.80827,                 2.8696,                0.28609,                 1.7052,                0.61627,                 1.1012,             0.00024265,             0.00024265,             0.00024265
                    156,                0.84858,                 3.6289,                0.29336,                 1.8249,                0.72471,                 1.1494,                0.88677,                0.83988,                0.91988,                0.71097,                0.83009,                0.72453,                0.75684,                0.43211,                0.89394,                0.83165,                0.90781,                 0.6043,                0.80867,                 2.8689,                  0.286,                  1.705,                0.61631,                 1.1015,              0.0002377,              0.0002377,              0.0002377
                    157,                0.84737,                 3.6269,                0.29235,                 1.8239,                0.72174,                 1.1474,                0.88712,                0.84047,                0.91974,                0.71097,                0.83206,                0.72449,                0.75873,                0.43256,                0.89396,                 0.8318,                 0.9078,                0.60484,                0.80905,                 2.8672,                0.28596,                 1.7043,                0.61571,                 1.1017,             0.00023275,             0.00023275,             0.00023275
                    158,                0.84808,                 3.6325,                0.29423,                 1.8325,                0.72303,                 1.1485,                 0.8879,                  0.839,                0.91905,                0.71091,                0.83335,                0.72387,                 0.7588,                0.43272,                0.89943,                0.82695,                0.90762,                0.60527,                0.80956,                 2.8656,                0.28583,                  1.705,                0.61584,                  1.102,              0.0002278,              0.0002278,              0.0002278
                    159,                0.84624,                 3.6126,                0.29264,                 1.8233,                0.72177,                 1.1467,                0.88834,                0.83781,                0.91883,                  0.711,                0.83285,                0.72568,                0.76037,                 0.4331,                0.89986,                  0.826,                0.90779,                0.60498,                0.80955,                 2.8631,                 0.2857,                 1.7042,                 0.6159,                 1.1019,             0.00022285,             0.00022285,             0.00022285
                    160,                0.84704,                  3.622,                0.29321,                 1.8285,                0.72175,                 1.1465,                0.88681,                0.83959,                0.91881,                0.71077,                0.83271,                0.72555,                0.75944,                 0.4332,                0.90248,                0.82511,                0.90787,                0.60485,                0.80944,                 2.8615,                0.28567,                 1.7037,                0.61606,                 1.1018,              0.0002179,              0.0002179,              0.0002179
                    161,                0.84657,                 3.5955,                0.29287,                 1.8237,                0.72239,                 1.1472,                0.88842,                 0.8387,                0.91907,                0.71055,                0.83437,                0.72624,                0.76039,                0.43278,                0.90038,                0.82659,                0.90771,                0.60441,                0.80949,                 2.8593,                0.28561,                 1.7038,                0.61612,                 1.1018,             0.00021295,             0.00021295,             0.00021295
                    162,                0.84794,                 3.6183,                0.29303,                 1.8242,                 0.7223,                 1.1476,                0.89377,                0.83515,                0.91917,                0.71111,                0.83647,                0.72683,                0.76081,                0.43274,                0.90143,                0.82422,                0.90766,                0.60507,                0.80961,                 2.8573,                0.28565,                 1.7038,                0.61586,                 1.1019,               0.000208,               0.000208,               0.000208
                    163,                0.84314,                 3.6072,                0.29267,                 1.8188,                0.71956,                 1.1457,                0.89514,                0.83309,                0.91923,                0.71169,                0.83641,                0.72703,                0.76215,                 0.4334,                0.90047,                0.82629,                0.90801,                0.60494,                0.80935,                 2.8565,                0.28555,                 1.7037,                0.61567,                 1.1019,             0.00020305,             0.00020305,             0.00020305
                    164,                0.84129,                 3.6032,                 0.2917,                 1.8164,                0.71749,                 1.1458,                0.89588,                0.83013,                 0.9194,                0.71189,                0.83647,                0.72533,                0.76076,                0.43373,                0.90084,                0.82664,                 0.9079,                0.60533,                 0.8092,                  2.855,                0.28549,                 1.7028,                0.61502,                 1.1015,              0.0001981,              0.0001981,              0.0001981
                    165,                0.84386,                 3.5882,                0.29119,                  1.816,                0.71908,                 1.1464,                0.89629,                0.83043,                0.91955,                0.71159,                0.82253,                0.73391,                0.76172,                 0.4345,                0.89921,                0.82757,                0.90758,                0.60568,                 0.8095,                 2.8524,                0.28556,                 1.7028,                0.61481,                 1.1016,             0.00019315,             0.00019315,             0.00019315
                    166,                0.84182,                 3.5732,                0.29152,                 1.8138,                 0.7155,                 1.1433,                 0.8963,                0.82983,                0.91961,                0.71159,                0.82419,                0.73294,                0.76255,                0.43482,                0.89896,                0.82866,                 0.9078,                0.60533,                0.80917,                 2.8505,                0.28548,                 1.7025,                0.61485,                 1.1012,              0.0001882,              0.0001882,              0.0001882
                    167,                0.84376,                 3.5841,                0.29153,                 1.8121,                0.71953,                 1.1446,                0.89638,                0.83131,                0.91994,                0.71149,                0.82741,                0.73235,                0.76218,                0.43508,                0.89924,                0.82659,                0.90749,                0.60556,                 0.8088,                 2.8477,                0.28547,                 1.7016,                 0.6144,                 1.1007,             0.00018325,             0.00018325,             0.00018325
                    168,                0.84145,                 3.5988,                0.29218,                 1.8203,                0.71771,                 1.1435,                0.89618,                0.83387,                0.92002,                0.71157,                0.82892,                0.73146,                0.76274,                0.43522,                0.89757,                0.82834,                0.90715,                 0.6053,                0.80877,                 2.8473,                0.28547,                 1.7016,                0.61455,                 1.1007,              0.0001783,              0.0001783,              0.0001783
                    169,                0.84224,                 3.5948,                0.29201,                 1.8174,                0.71735,                 1.1451,                0.89603,                0.83338,                0.92029,                0.71167,                0.83046,                0.73058,                0.76255,                0.43484,                0.89687,                0.82982,                 0.9073,                0.60525,                0.80888,                  2.846,                0.28537,                 1.7014,                 0.6145,                 1.1007,             0.00017335,             0.00017335,             0.00017335
                    170,                0.83976,                 3.5941,                0.29215,                 1.8151,                0.71621,                 1.1435,                0.89535,                0.83407,                0.92004,                0.71158,                0.82838,                0.73295,                0.76403,                0.43533,                0.89722,                0.83043,                0.90763,                0.60478,                0.80929,                 2.8448,                0.28529,                 1.7012,                0.61409,                 1.1011,              0.0001684,              0.0001684,              0.0001684
                    171,                0.84077,                 3.5759,                0.29248,                 1.8147,                0.71629,                 1.1441,                0.89582,                0.83319,                0.91983,                0.71177,                0.82837,                0.72999,                0.76345,                 0.4358,                0.89694,                0.83043,                0.90775,                0.60501,                0.80915,                 2.8422,                0.28525,                 1.7006,                0.61349,                 1.1008,             0.00016345,             0.00016345,             0.00016345
                    172,                 0.8417,                 3.5861,                 0.2918,                 1.8109,                0.71407,                 1.1435,                0.89341,                0.83447,                0.91995,                0.71156,                 0.8276,                0.73176,                0.76329,                0.43579,                0.89994,                0.82777,                0.90801,                0.60495,                0.80884,                 2.8423,                0.28519,                 1.7015,                0.61322,                 1.1007,              0.0001585,              0.0001585,              0.0001585
                    173,                0.84129,                 3.5559,                0.29057,                 1.8155,                 0.7118,                 1.1431,                0.89369,                0.83447,                0.91983,                 0.7114,                0.82582,                0.73117,                0.76214,                0.43645,                0.89975,                0.82866,                0.90845,                0.60508,                0.80862,                 2.8394,                0.28507,                 1.7005,                 0.6129,                 1.1005,             0.00015355,             0.00015355,             0.00015355
                    174,                0.84225,                  3.561,                0.29158,                 1.8111,                0.71394,                 1.1429,                0.89337,                0.83575,                0.91985,                0.71196,                0.82719,                0.72967,                0.76189,                0.43626,                0.89801,                0.82972,                0.90887,                0.60543,                0.80864,                 2.8375,                0.28499,                 1.7007,                 0.6132,                 1.1008,              0.0001486,              0.0001486,              0.0001486
                    175,                0.83871,                 3.5436,                  0.289,                 1.8074,                0.71104,                 1.1423,                0.89383,                0.83564,                0.91997,                0.71223,                0.83061,                0.72718,                0.76095,                0.43645,                0.89693,                 0.8304,                0.90923,                0.60546,                0.80829,                 2.8364,                0.28491,                 1.7006,                0.61316,                 1.1003,             0.00014365,             0.00014365,             0.00014365
                    176,                0.83974,                 3.5451,                0.29149,                 1.8072,                0.70857,                 1.1414,                0.89335,                0.83516,                0.91989,                0.71239,                0.82988,                0.72555,                0.76043,                0.43615,                0.89817,                0.82747,                 0.9094,                0.60591,                0.80835,                 2.8369,                0.28493,                 1.7005,                0.61277,                 1.1003,              0.0001387,              0.0001387,              0.0001387
                    177,                 0.8387,                 3.5677,                0.29058,                 1.8069,                  0.712,                 1.1425,                0.89599,                 0.8322,                0.92003,                0.71242,                0.82915,                0.72614,                0.76119,                0.43607,                0.89736,                0.82806,                0.90937,                0.60623,                0.80791,                 2.8368,                0.28493,                 1.7003,                0.61283,                 1.0999,             0.00013375,             0.00013375,             0.00013375
                    178,                  0.838,                 3.5495,                0.28989,                 1.8019,                0.71099,                 1.1409,                0.89436,                0.83287,                0.92008,                0.71205,                 0.8313,                0.72555,                0.76053,                0.43593,                0.89728,                0.82777,                0.90941,                0.60627,                0.80806,                  2.836,                0.28485,                 1.6997,                0.61288,                 1.1001,              0.0001288,              0.0001288,              0.0001288
                    179,                0.83894,                  3.533,                0.29023,                 1.8038,                 0.7087,                 1.1398,                0.89425,                0.83435,                0.92024,                0.71201,                0.83518,                0.72496,                0.76211,                0.43611,                0.89529,                  0.831,                0.91002,                0.60615,                0.80826,                 2.8352,                 0.2848,                 1.6987,                0.61273,                 1.1002,             0.00012385,             0.00012385,             0.00012385
                    180,                0.83759,                 3.5573,                0.29076,                 1.8024,                0.70743,                 1.1399,                0.89421,                0.83406,                0.92042,                0.71215,                0.83317,                0.72644,                0.76222,                0.43577,                0.89638,                0.82954,                 0.9095,                0.60623,                 0.8083,                 2.8367,                0.28476,                 1.6982,                0.61271,                 1.1003,              0.0001189,              0.0001189,              0.0001189
                    181,                0.83836,                 3.5432,                0.29061,                 1.8038,                0.70869,                 1.1401,                0.89558,                0.83427,                0.92022,                0.71222,                0.83787,                0.72378,                0.76221,                0.43622,                0.89797,                0.82942,                0.90977,                0.60672,                0.80837,                 2.8363,                0.28463,                 1.6987,                0.61251,                 1.1001,             0.00011395,             0.00011395,             0.00011395
                    182,                0.83232,                 3.5331,                0.29014,                 1.7968,                0.70398,                 1.1384,                0.89642,                0.83346,                0.92035,                0.71215,                0.83951,                0.72319,                0.76331,                0.43656,                0.89965,                0.82688,                0.90988,                0.60676,                0.80818,                 2.8344,                0.28456,                 1.6989,                0.61204,                 1.0999,               0.000109,               0.000109,               0.000109
                    183,                 0.8349,                 3.5417,                0.29084,                 1.8054,                0.70798,                 1.1397,                0.89635,                0.83279,                0.92074,                0.71263,                0.83855,                0.72112,                 0.7628,                0.43693,                0.90016,                0.82629,                 0.9099,                0.60633,                 0.8082,                 2.8329,                0.28462,                 1.6984,                0.61169,                 1.0998,             0.00010405,             0.00010405,             0.00010405
                    184,                0.83815,                 3.5423,                 0.2893,                 1.8008,                0.70858,                 1.1412,                0.89203,                0.83713,                0.92078,                0.71257,                0.83745,                0.72293,                0.76214,                0.43706,                0.89907,                0.82636,                0.90962,                 0.6065,                0.80778,                 2.8306,                0.28456,                 1.6984,                0.61176,                 1.0996,               9.91e-05,               9.91e-05,               9.91e-05
                    185,                0.83431,                 3.5486,                0.28867,                 1.8008,                0.70594,                  1.139,                0.89059,                0.83781,                0.92113,                0.71245,                0.83636,                0.72322,                0.76337,                0.43738,                 0.8974,                0.82836,                0.90946,                0.60628,                0.80789,                 2.8298,                0.28453,                 1.6972,                0.61206,                 1.0994,              9.415e-05,              9.415e-05,              9.415e-05
                    186,                0.83236,                 3.5311,                0.28943,                 1.7969,                 0.7069,                 1.1392,                0.89192,                0.83623,                0.92075,                0.71267,                0.83121,                0.72597,                0.76315,                 0.4374,                0.89787,                0.82853,                0.90947,                0.60625,                0.80801,                 2.8292,                0.28443,                 1.6975,                0.61167,                 1.0993,               8.92e-05,               8.92e-05,               8.92e-05
                    187,                0.83307,                 3.5227,                0.28893,                 1.7944,                0.70536,                 1.1388,                0.89333,                0.83376,                0.92064,                0.71253,                0.83048,                0.72507,                0.76166,                0.43738,                0.89751,                0.82925,                0.90903,                0.60639,                0.80784,                 2.8294,                 0.2844,                 1.6978,                0.61131,                  1.099,              8.425e-05,              8.425e-05,              8.425e-05
                    188,                0.83207,                  3.529,                0.28843,                 1.7976,                 0.7059,                 1.1394,                0.89395,                0.83486,                0.92093,                 0.7123,                0.83228,                0.72565,                0.76225,                0.43735,                0.89989,                0.82851,                 0.9091,                0.60641,                0.80749,                 2.8293,                0.28441,                 1.6976,                0.61098,                 1.0987,               7.93e-05,               7.93e-05,               7.93e-05
                    189,                0.83026,                 3.5076,                0.28923,                 1.7925,                0.70242,                 1.1366,                  0.894,                0.83465,                0.92057,                0.71194,                0.83359,                 0.7223,                0.76178,                0.43663,                 0.9004,                0.82792,                0.90887,                 0.6066,                0.80763,                 2.8289,                0.28435,                 1.6966,                0.61099,                 1.0988,              7.435e-05,              7.435e-05,              7.435e-05
                    190,                0.83263,                 3.5326,                0.28979,                 1.8003,                0.70538,                 1.1371,                0.89784,                0.83338,                0.92058,                0.71246,                0.83636,                0.72174,                 0.7616,                 0.4362,                0.90158,                0.82629,                0.90853,                0.60681,                0.80761,                 2.8283,                0.28427,                 1.6965,                0.61067,                 1.0988,               6.94e-05,               6.94e-05,               6.94e-05
                    191,                0.80186,                 2.8777,                0.29084,                 1.6988,                 0.6159,                 1.1336,                0.89826,                0.83191,                0.92048,                0.71235,                 0.8374,                0.71965,                0.76117,                0.43725,                0.90104,                 0.8258,                0.90795,                0.60653,                0.80783,                 2.8293,                0.28426,                 1.6968,                0.61061,                  1.099,              6.445e-05,              6.445e-05,              6.445e-05
                    192,                0.79309,                 2.8338,                0.28891,                  1.677,                0.60633,                 1.1307,                0.89735,                0.83161,                0.92042,                0.71291,                 0.8298,                0.72408,                0.76051,                0.43703,                0.89718,                0.82745,                0.90792,                0.60635,                0.80779,                 2.8288,                0.28422,                 1.6966,                0.61069,                  1.099,               5.95e-05,               5.95e-05,               5.95e-05
                    193,                0.79125,                 2.8347,                0.28679,                  1.672,                0.60429,                 1.1276,                0.89589,                 0.8325,                 0.9199,                0.71217,                0.82914,                0.72467,                0.76076,                0.43744,                0.89688,                0.82718,                0.90776,                0.60633,                0.80779,                  2.828,                0.28407,                 1.6954,                0.61052,                 1.0992,              5.455e-05,              5.455e-05,              5.455e-05
                    194,                0.78965,                 2.8219,                0.28641,                 1.6682,                0.60205,                 1.1285,                 0.8969,                0.83131,                0.92065,                0.71262,                0.83032,                0.72572,                0.76175,                 0.4378,                0.89775,                0.82745,                0.90827,                0.60683,                0.80741,                 2.8283,                0.28389,                 1.6953,                0.61004,                  1.099,               4.96e-05,               4.96e-05,               4.96e-05
                    195,                0.78642,                  2.817,                0.28644,                 1.6647,                0.59982,                 1.1261,                0.89746,                0.83072,                0.92056,                0.71271,                0.82923,                0.72731,                0.76208,                0.43772,                0.89788,                0.82595,                0.90762,                0.60669,                 0.8073,                 2.8274,                0.28379,                 1.6947,                 0.6097,                 1.0991,              4.465e-05,              4.465e-05,              4.465e-05
                    196,                 0.7847,                 2.8107,                0.28608,                 1.6655,                0.59765,                 1.1233,                0.89935,                0.82954,                0.92105,                0.71245,                0.82922,                0.72526,                0.76164,                0.43776,                  0.899,                0.82452,                0.90758,                0.60695,                0.80715,                 2.8278,                0.28371,                 1.6945,                0.60929,                 1.0992,               3.97e-05,               3.97e-05,               3.97e-05
                    197,                0.78226,                 2.8139,                0.28596,                 1.6603,                0.59873,                 1.1217,                0.90164,                0.82863,                0.92106,                0.71173,                0.82606,                0.73095,                0.76232,                0.43849,                 0.9001,                0.82393,                0.90767,                0.60711,                0.80709,                 2.8256,                0.28361,                 1.6945,                0.60932,                 1.0994,              3.475e-05,              3.475e-05,              3.475e-05
                    198,                0.78294,                 2.8066,                 0.2857,                 1.6569,                 0.5978,                 1.1226,                0.90159,                0.82777,                0.92062,                 0.7117,                0.82476,                0.73176,                0.76305,                0.43849,                0.90193,                0.82319,                0.90804,                0.60683,                0.80724,                 2.8239,                0.28346,                 1.6939,                 0.6092,                 1.0997,               2.98e-05,               2.98e-05,               2.98e-05
                    199,                0.78276,                 2.7969,                0.28482,                 1.6574,                0.59684,                 1.1215,                0.90173,                0.82659,                0.92053,                0.71174,                0.82513,                0.72939,                0.76148,                0.43881,                0.90263,                0.82216,                0.90817,                0.60687,                 0.8076,                 2.8237,                0.28344,                 1.6948,                0.60888,                 1.0999,              2.485e-05,              2.485e-05,              2.485e-05
                    200,                0.78445,                 2.7986,                 0.2859,                  1.656,                0.59845,                 1.1247,                0.90205,                0.82688,                0.92079,                0.71214,                0.82351,                0.72918,                0.76108,                0.43875,                0.90489,                0.82071,                0.90837,                0.60723,                0.80762,                 2.8221,                0.28329,                 1.6938,                0.60869,                    1.1,               1.99e-05,               1.99e-05,               1.99e-05
