                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    196,                 1.5279,                 4.1818,                0.32464,                 1.3413,                 1.0178,                 1.6191,                 0.9215,                 0.9359,                0.91336,                0.44747,                 0.9215,                 0.9359,                0.91851,                0.33767,                0.83283,                0.84615,                0.77464,                0.40552,                 1.7315,                 3.4163,                0.09152,                 1.5187,                 1.0381,                 1.7257,             0.00051985,             0.00051985,             0.00051985
                    197,                 1.4356,                   3.97,                0.25966,                 1.3425,                0.96868,                 1.5418,                 0.9215,                 0.9359,                0.91336,                0.44747,                 0.9215,                 0.9359,                0.91851,                0.33767,                0.83283,                0.84615,                0.77464,                0.40552,                 1.7315,                 3.4163,                0.09152,                 1.5187,                 1.0381,                 1.7257,             0.00051737,             0.00051737,             0.00051737
                    198,                 1.4943,                   4.51,                0.32983,                 1.3841,                0.98992,                 1.5272,                0.93445,                 0.9359,                0.92159,                0.45918,                0.93445,                 0.9359,                0.93053,                0.34005,                0.85791,                0.85154,                0.79119,                0.42128,                 1.6606,                 3.4344,                0.09131,                  1.505,                 1.0553,                 1.6984,              0.0005149,              0.0005149,              0.0005149
                    199,                 1.4683,                  4.168,                 0.2896,                 1.3273,                0.97451,                 1.5409,                0.90955,                 0.9025,                 0.9174,                0.45659,                0.90955,                 0.9025,                0.92623,                0.32938,                0.85921,                0.84615,                0.80684,                0.44414,                 1.6697,                 3.4494,                0.09175,                 1.5296,                  1.058,                 1.6971,             0.00051243,             0.00051243,             0.00051243
                    200,                 1.5248,                 4.1104,                0.32306,                 1.3324,                0.99868,                 1.6081,                0.93402,                0.90744,                0.92034,                0.44039,                0.93402,                0.90744,                0.92785,                0.34158,                0.90783,                0.88399,                0.84475,                0.44436,                 1.7098,                 3.4483,                0.09105,                 1.5771,                  1.041,                 1.7049,             0.00050995,             0.00050995,             0.00050995
                    201,                 1.5348,                 4.3901,                0.33835,                 1.3726,                  0.989,                 1.5789,                0.93402,                0.90744,                0.92034,                0.44039,                0.93402,                0.90744,                0.92785,                0.34158,                0.90783,                0.88399,                0.84475,                0.44436,                 1.7098,                 3.4483,                0.09105,                 1.5771,                  1.041,                 1.7049,             0.00050747,             0.00050747,             0.00050747
                    202,                 1.4594,                 4.1109,                0.32587,                 1.3341,                0.95442,                 1.5589,                0.89794,                0.89744,                0.89627,                0.41668,                0.91076,                0.91026,                0.92596,                0.34691,                0.88933,                0.88462,                0.83654,                0.44176,                  1.762,                 3.4062,                0.09091,                 1.5958,                 1.0602,                 1.7333,               0.000505,               0.000505,               0.000505
                    203,                 1.5183,                 4.2357,                0.27383,                 1.3598,                0.94189,                 1.5079,                0.94649,                0.90719,                0.92108,                0.41555,                0.94649,                0.90719,                0.91303,                0.35752,                0.90474,                0.85897,                0.82283,                  0.444,                 1.7939,                 3.3915,                0.09181,                 1.5673,                 1.0463,                  1.783,             0.00050252,             0.00050252,             0.00050252
                    204,                 1.4739,                 4.1886,                 0.2887,                  1.358,                0.95176,                 1.5527,                0.93808,                 0.9359,                0.91971,                0.41926,                0.92447,                0.92308,                 0.9072,                 0.3743,                0.90444,                0.84942,                 0.8239,                0.45196,                 1.7726,                 3.3455,                0.09198,                  1.544,                 1.0405,                 1.7706,             0.00050005,             0.00050005,             0.00050005
                    205,                 1.3907,                 4.0644,                0.30157,                 1.3359,                0.94178,                 1.5368,                0.93808,                 0.9359,                0.91971,                0.41926,                0.92447,                0.92308,                 0.9072,                 0.3743,                0.90444,                0.84942,                 0.8239,                0.45196,                 1.7726,                 3.3455,                0.09198,                  1.544,                 1.0405,                 1.7706,             0.00049758,             0.00049758,             0.00049758
                    206,                 1.4647,                 4.2744,                0.35213,                 1.3734,                0.98634,                 1.5418,                0.94591,                 0.9359,                 0.9192,                0.44138,                0.94591,                 0.9359,                0.92147,                0.37911,                0.89331,                0.85878,                0.81965,                0.45681,                 1.6939,                  3.284,                0.09127,                 1.5419,                 1.0128,                 1.7139,              0.0004951,              0.0004951,              0.0004951
                    207,                 1.4124,                 4.0495,                0.31205,                 1.2896,                0.94814,                 1.5237,                0.90901,                 0.9359,                0.91524,                0.46997,                0.90901,                 0.9359,                0.92072,                0.37538,                0.87288,                0.85897,                 0.8175,                0.46129,                 1.6748,                 3.2888,                0.09178,                 1.5575,                 1.0016,                  1.699,             0.00049263,             0.00049263,             0.00049263
                    208,                 1.4211,                 4.2543,                0.33942,                 1.3592,                0.93684,                 1.5238,                0.89551,                 0.9359,                0.90801,                0.46789,                0.88707,                0.90636,                0.89233,                0.35494,                0.84611,                0.85897,                0.80448,                 0.4663,                 1.6901,                 3.3162,                0.09284,                  1.579,                  1.012,                 1.7087,             0.00049015,             0.00049015,             0.00049015
                    209,                 1.4022,                 4.0134,                0.25217,                 1.3604,                0.93998,                 1.4872,                0.89551,                 0.9359,                0.90801,                0.46789,                0.88707,                0.90636,                0.89233,                0.35494,                0.84611,                0.85897,                0.80448,                 0.4663,                 1.6901,                 3.3162,                0.09284,                  1.579,                  1.012,                 1.7087,             0.00048768,             0.00048768,             0.00048768
                    210,                 1.4922,                 4.2462,                0.32883,                 1.4207,                0.96977,                 1.5555,                0.89976,                0.92061,                0.90883,                0.44376,                0.88632,                0.89965,                0.91252,                0.37645,                0.84701,                0.85178,                0.81098,                0.45989,                 1.7736,                 3.3037,                0.09273,                 1.6022,                 1.0186,                 1.7315,              0.0004852,              0.0004852,              0.0004852
                    211,                 1.4345,                 4.1436,                 0.3455,                 1.3468,                0.93475,                 1.5086,                0.95548,                0.89744,                 0.9132,                0.42666,                0.95548,                0.89744,                0.91524,                0.40063,                0.88956,                0.82619,                0.80867,                0.45053,                 1.8445,                 3.2612,                0.09322,                 1.6292,                 1.0126,                 1.7548,             0.00048273,             0.00048273,             0.00048273
                    212,                 1.4345,                 4.1918,                0.38184,                 1.2773,                0.93984,                 1.5501,                0.94646,                0.88462,                0.90734,                0.41889,                0.94646,                0.88462,                0.91406,                0.41502,                0.88759,                0.82051,                 0.8035,                0.44284,                 1.8801,                 3.2459,                0.09368,                 1.6406,                 1.0071,                 1.7701,             0.00048025,             0.00048025,             0.00048025
                    213,                 1.4753,                 4.2359,                0.30565,                 1.3009,                0.94827,                 1.5068,                0.94646,                0.88462,                0.90734,                0.41889,                0.94646,                0.88462,                0.91406,                0.41502,                0.88759,                0.82051,                 0.8035,                0.44284,                 1.8801,                 3.2459,                0.09368,                 1.6406,                 1.0071,                 1.7701,             0.00047778,             0.00047778,             0.00047778
                    214,                 1.4303,                  4.042,                0.30329,                  1.285,                0.97357,                 1.5521,                0.92999,                0.91026,                0.89985,                0.42667,                0.94377,                0.92308,                0.90912,                0.41916,                0.86966,                0.85897,                0.80766,                0.43008,                 1.8747,                 3.2541,                0.09376,                 1.6635,                  1.006,                 1.7731,              0.0004753,              0.0004753,              0.0004753
                    215,                 1.4563,                 4.0868,                 0.3741,                 1.2978,                0.96893,                 1.5565,                0.92397,                0.93486,                0.91641,                  0.421,                0.91134,                0.92253,                0.88819,                0.40645,                 0.8479,                0.85897,                0.79787,                0.42631,                 1.8347,                 3.2719,                0.09241,                 1.6385,                0.99021,                 1.7594,             0.00047283,             0.00047283,             0.00047283
                    216,                 1.5296,                 4.1976,                0.34804,                 1.3796,                0.96653,                 1.5596,                0.91307,                0.92308,                  0.918,                0.44578,                0.89873,                0.92308,                0.90505,                0.38089,                0.86179,                0.87941,                0.83167,                0.43825,                 1.7735,                 3.2861,                 0.0917,                 1.5574,                0.98146,                 1.7291,             0.00047035,             0.00047035,             0.00047035
                    217,                 1.5583,                 4.2681,                0.30956,                 1.3822,                0.97513,                 1.5377,                0.91307,                0.92308,                  0.918,                0.44578,                0.89873,                0.92308,                0.90505,                0.38089,                0.86179,                0.87941,                0.83167,                0.43825,                 1.7735,                 3.2861,                 0.0917,                 1.5574,                0.98146,                 1.7291,             0.00046788,             0.00046788,             0.00046788
                    218,                 1.4654,                 4.0279,                0.29707,                 1.3701,                0.93548,                 1.5199,                0.87898,                 0.9359,                0.91607,                0.44953,                0.86773,                0.92518,                0.90533,                0.35977,                0.81859,                0.87179,                0.81045,                 0.4498,                 1.7268,                 3.3013,                 0.0895,                 1.5183,                0.98359,                 1.6961,              0.0004654,              0.0004654,              0.0004654
                    219,                 1.5002,                  4.133,                0.29677,                 1.3744,                0.95129,                 1.5276,                0.87225,                0.91026,                0.91181,                0.46863,                 0.8576,                 0.9359,                0.92064,                0.36987,                0.79335,                0.83676,                0.80392,                0.45752,                 1.6771,                 3.2918,                0.08823,                 1.4873,                0.98253,                 1.6687,             0.00046293,             0.00046293,             0.00046293
                    220,                 1.3888,                 3.9916,                0.32508,                 1.2849,                 0.9439,                 1.4933,                0.89329,                0.91026,                0.91293,                0.47939,                0.87461,                0.91026,                0.91433,                0.38808,                0.81407,                0.82051,                0.81237,                0.46029,                 1.6522,                 3.2354,                0.08818,                 1.4687,                0.96685,                 1.6587,             0.00046045,             0.00046045,             0.00046045
                    221,                 1.5479,                 4.2478,                0.43825,                 1.2893,                0.98473,                 1.5952,                0.89329,                0.91026,                0.91293,                0.47939,                0.87461,                0.91026,                0.91433,                0.38808,                0.81407,                0.82051,                0.81237,                0.46029,                 1.6522,                 3.2354,                0.08818,                 1.4687,                0.96685,                 1.6587,             0.00045798,             0.00045798,             0.00045798
                    222,                 1.4404,                 4.0754,                0.26009,                 1.2899,                0.96414,                 1.4795,                0.90964,                0.91026,                0.91355,                0.46147,                0.89587,                0.92308,                0.90683,                0.39042,                 0.8431,                0.82672,                0.82636,                0.46259,                 1.7139,                 3.2096,                0.08901,                 1.5002,                0.97591,                 1.6835,              0.0004555,              0.0004555,              0.0004555
                    223,                 1.4218,                 4.1719,                0.33924,                 1.3092,                0.93796,                 1.4784,                0.92095,                0.89744,                 0.9136,                0.44352,                0.92228,                0.91281,                0.90959,                0.39546,                0.84679,                0.82051,                0.82723,                0.47139,                 1.8132,                 3.1936,                0.08725,                 1.5692,                0.96684,                 1.7103,             0.00045303,             0.00045303,             0.00045303
                    224,                 1.4013,                 3.8613,                0.32991,                 1.2677,                0.92836,                  1.494,                 0.9149,                0.88462,                0.90996,                0.40462,                0.90164,                0.87179,                 0.8854,                0.38654,                0.83616,                0.80769,                0.81751,                0.45484,                 1.9532,                 3.2151,                0.08632,                 1.6395,                 1.0162,                 1.7534,             0.00045055,             0.00045055,             0.00045055
                    225,                 1.4159,                 4.0775,                  0.327,                 1.2792,                0.93397,                 1.5111,                 0.9149,                0.88462,                0.90996,                0.40462,                0.90164,                0.87179,                 0.8854,                0.38654,                0.83616,                0.80769,                0.81751,                0.45484,                 1.9532,                 3.2151,                0.08632,                 1.6395,                 1.0162,                 1.7534,             0.00044808,             0.00044808,             0.00044808
                    226,                 1.4319,                 3.9425,                0.35092,                 1.2885,                0.99411,                 1.5436,                0.93032,                0.83333,                0.89964,                0.35762,                0.93032,                0.83333,                0.89028,                0.35685,                0.81985,                0.83333,                0.82045,                0.44413,                 2.1519,                 3.2372,                0.08566,                 1.6638,                 1.0828,                 1.8487,              0.0004456,              0.0004456,              0.0004456
                    227,                 1.4156,                  4.177,                0.29365,                 1.3643,                 0.9184,                 1.4578,                0.90222,                0.80769,                0.87635,                0.33758,                0.91803,                0.82051,                0.88552,                 0.3369,                0.86833,                0.76923,                0.81137,                0.45193,                 2.2118,                 3.2494,                0.08508,                 1.6093,                 1.1176,                 1.9101,             0.00044312,             0.00044312,             0.00044312
                    228,                 1.4651,                 4.0957,                0.32949,                 1.3384,                0.94675,                 1.4929,                0.90302,                0.83569,                0.87859,                0.36052,                0.91025,                0.85897,                0.89337,                 0.3472,                0.83799,                0.79577,                0.79521,                 0.4446,                 2.1355,                  3.234,                0.08656,                 1.5252,                 1.0877,                 1.8944,             0.00044065,             0.00044065,             0.00044065
                    229,                 1.4291,                 4.1752,                0.34013,                 1.2338,                0.91389,                 1.4755,                0.90302,                0.83569,                0.87859,                0.36052,                0.91025,                0.85897,                0.89337,                 0.3472,                0.83799,                0.79577,                0.79521,                 0.4446,                 2.1355,                  3.234,                0.08656,                 1.5252,                 1.0877,                 1.8944,             0.00043818,             0.00043818,             0.00043818
                    230,                 1.4072,                 4.2029,                0.34425,                 1.2967,                0.89844,                 1.4741,                0.90671,                0.87229,                0.91024,                0.41205,                0.89346,                0.86017,                0.89194,                0.36847,                0.84265,                0.80769,                0.80443,                0.44132,                 1.9493,                 3.1669,                0.08799,                 1.4794,                 1.0119,                 1.8068,              0.0004357,              0.0004357,              0.0004357
                    231,                 1.3714,                 3.8777,                0.30871,                 1.2783,                0.92244,                 1.4937,                0.90333,                0.91026,                0.90976,                0.44254,                0.89035,                0.89744,                0.89522,                0.38505,                0.87712,                0.82364,                0.80403,                0.44295,                 1.8264,                 3.1098,                0.08848,                 1.4647,                0.97368,                  1.728,             0.00043322,             0.00043322,             0.00043322
                    232,                 1.3776,                 3.9346,                0.33614,                 1.2419,                0.90792,                 1.4467,                0.93368,                0.90255,                0.91543,                0.46201,                0.92044,                0.88997,                0.90726,                0.40515,                 0.8674,                0.83869,                0.81068,                0.45711,                 1.7243,                 3.0924,                0.08895,                 1.4657,                0.97064,                 1.6655,             0.00043075,             0.00043075,             0.00043075
                    233,                 1.4282,                 3.8452,                0.34252,                 1.2798,                0.94752,                 1.5507,                0.93368,                0.90255,                0.91543,                0.46201,                0.92044,                0.88997,                0.90726,                0.40515,                 0.8674,                0.83869,                0.81068,                0.45711,                 1.7243,                 3.0924,                0.08895,                 1.4657,                0.97064,                 1.6655,             0.00042828,             0.00042828,             0.00042828
                    234,                  1.348,                 4.0134,                0.32286,                 1.2002,                  0.904,                 1.4814,                0.90969,                0.90403,                0.91715,                0.48406,                0.89679,                 0.8912,                0.90153,                0.43153,                0.84566,                0.84301,                0.81966,                 0.4788,                 1.6267,                 3.0739,                0.08948,                 1.4849,                0.97299,                  1.618,              0.0004258,              0.0004258,              0.0004258
                    235,                 1.3606,                 4.1717,                0.27295,                 1.2948,                0.90079,                 1.4178,                0.90468,                0.89744,                0.92051,                0.48926,                0.90468,                0.89744,                0.92085,                0.42092,                 0.8381,                0.83333,                0.82102,                0.46726,                 1.5802,                 3.1119,                0.09001,                 1.5265,                0.97474,                 1.6078,             0.00042333,             0.00042333,             0.00042333
                    236,                 1.3671,                 3.9206,                0.29757,                  1.249,                0.92326,                 1.4881,                 0.8662,                0.89744,                 0.9202,                0.49196,                 0.8662,                0.89744,                0.91894,                 0.4247,                0.82215,                0.84615,                0.83183,                0.48081,                 1.5992,                 3.1158,                0.09015,                 1.5819,                0.95834,                 1.6168,             0.00042085,             0.00042085,             0.00042085
                    237,                  1.386,                 3.9224,                0.28966,                 1.2162,                 0.9348,                 1.5223,                 0.8662,                0.89744,                 0.9202,                0.49196,                 0.8662,                0.89744,                0.91894,                 0.4247,                0.82215,                0.84615,                0.83183,                0.48081,                 1.5992,                 3.1158,                0.09015,                 1.5819,                0.95834,                 1.6168,             0.00041838,             0.00041838,             0.00041838
                    238,                 1.4053,                 4.0052,                0.37768,                 1.2235,                0.93156,                 1.4924,                0.90518,                0.91026,                0.92692,                0.47493,                0.90518,                0.91026,                0.92652,                 0.4267,                0.85295,                0.85897,                 0.8373,                0.48004,                 1.6851,                 3.1012,                0.08942,                  1.649,                0.96075,                 1.6466,              0.0004159,              0.0004159,              0.0004159
                    239,                  1.358,                 4.1825,                0.31176,                 1.2507,                0.91798,                  1.431,                0.92758,                0.91026,                0.92253,                0.44494,                0.91412,                0.89744,                0.90493,                0.40917,                0.86941,                0.85358,                0.83741,                0.48207,                 1.7614,                 3.1174,                0.08881,                  1.631,                0.95529,                 1.6722,             0.00041342,             0.00041342,             0.00041342
                    240,                 1.3934,                 4.1452,                0.32183,                  1.334,                0.92006,                 1.4603,                0.93552,                0.91026,                0.92716,                0.44629,                0.92235,                0.89744,                0.91766,                0.39559,                0.86328,                0.85897,                0.83698,                0.47694,                 1.7829,                  3.136,                0.08856,                 1.5501,                0.94204,                 1.6852,             0.00041095,             0.00041095,             0.00041095
                    241,                 1.3547,                 4.0615,                0.33908,                 1.2566,                0.88235,                 1.4497,                0.93552,                0.91026,                0.92716,                0.44629,                0.92235,                0.89744,                0.91766,                0.39559,                0.86328,                0.85897,                0.83698,                0.47694,                 1.7829,                  3.136,                0.08856,                 1.5501,                0.94204,                 1.6852,             0.00040847,             0.00040847,             0.00040847
                    242,                 1.3377,                 3.7902,                0.29541,                 1.1463,                0.88864,                 1.4383,                0.93381,                0.91026,                 0.9334,                0.42707,                0.92066,                0.89744,                0.92753,                0.39494,                0.87075,                0.86374,                0.83653,                0.48602,                  1.832,                 3.1375,                  0.089,                 1.4691,                0.92622,                 1.7127,               0.000406,               0.000406,               0.000406
                    243,                  1.322,                 3.7898,                0.27792,                 1.2153,                0.89451,                 1.4646,                 0.9228,                0.91955,                0.92754,                0.44828,                0.90544,                 0.9359,                0.93949,                0.38026,                0.87004,                0.87179,                0.83019,                0.47637,                 1.7659,                 3.1235,                0.08972,                 1.4314,                 0.9082,                 1.6923,             0.00040352,             0.00040352,             0.00040352
                    244,                 1.2918,                 3.8797,                0.31787,                 1.2052,                0.89267,                 1.4469,                0.92027,                 0.9359,                 0.9318,                0.46914,                0.93489,                0.92051,                0.92778,                0.37849,                0.86755,                0.88462,                0.83372,                0.47998,                 1.6618,                 3.1208,                0.08969,                 1.4248,                0.90584,                 1.6393,             0.00040105,             0.00040105,             0.00040105
                    245,                 1.2757,                 3.8425,                0.26235,                 1.2992,                0.88175,                  1.442,                0.92027,                 0.9359,                 0.9318,                0.46914,                0.93489,                0.92051,                0.92778,                0.37849,                0.86755,                0.88462,                0.83372,                0.47998,                 1.6618,                 3.1208,                0.08969,                 1.4248,                0.90584,                 1.6393,             0.00039857,             0.00039857,             0.00039857
                    246,                  1.291,                 3.9528,                0.30989,                 1.2131,                0.88217,                 1.4114,                0.90177,                0.94165,                0.93111,                0.48442,                0.89249,                0.92308,                0.92105,                 0.3839,                0.86749,                0.88462,                0.83858,                0.49008,                 1.6251,                 3.1058,                0.09023,                 1.4211,                0.91644,                 1.6185,              0.0003961,              0.0003961,              0.0003961
                    247,                 1.3935,                 4.2446,                0.35871,                 1.3246,                0.92846,                 1.4653,                0.89973,                 0.9359,                0.90041,                0.48332,                0.89973,                 0.9359,                 0.9207,                 0.3909,                0.86476,                0.88462,                0.83378,                0.49274,                 1.6397,                 3.1018,                0.09005,                 1.4331,                0.90562,                 1.6104,             0.00039362,             0.00039362,             0.00039362
                    248,                 1.3736,                 4.0577,                0.31061,                 1.2035,                0.88945,                 1.4679,                 0.9114,                0.92308,                0.90351,                 0.4508,                0.94218,                0.89744,                0.93649,                0.39573,                0.87699,                0.88462,                0.83266,                0.48498,                 1.7487,                  3.107,                0.08814,                   1.47,                 0.9212,                 1.6374,             0.00039115,             0.00039115,             0.00039115
                    249,                 1.2609,                 3.8591,                0.28472,                 1.2077,                0.87067,                 1.4263,                 0.9114,                0.92308,                0.90351,                 0.4508,                0.94218,                0.89744,                0.93649,                0.39573,                0.87699,                0.88462,                0.83266,                0.48498,                 1.7487,                  3.107,                0.08814,                   1.47,                 0.9212,                 1.6374,             0.00038867,             0.00038867,             0.00038867
                    250,                 1.4018,                 4.1913,                0.33279,                 1.2826,                0.90034,                 1.4279,                0.90539,                0.91026,                0.90476,                0.42702,                0.92343,                0.92774,                0.93771,                0.41404,                0.86649,                0.87179,                0.82786,                0.48044,                  1.842,                 3.1187,                0.08721,                 1.5032,                0.95537,                  1.683,              0.0003862,              0.0003862,              0.0003862
                    251,                 1.3244,                 3.8979,                0.33602,                 1.1818,                0.88759,                 1.4415,                0.94626,                0.87179,                0.90608,                0.36913,                0.92311,                0.92345,                0.90963,                0.38761,                0.87044,                0.86134,                0.82437,                0.47711,                  2.034,                 3.1557,                 0.0854,                  1.519,                 1.0219,                 1.7821,             0.00038372,             0.00038372,             0.00038372
                    252,                 1.3334,                 3.8075,                 0.3369,                  1.241,                0.90759,                 1.4152,                0.88683,                0.90426,                0.90656,                0.33361,                0.91195,                0.92954,                0.90783,                0.35732,                0.84884,                0.85897,                0.82154,                0.47711,                 2.1666,                 3.2464,                0.08383,                 1.5003,                 1.0604,                 1.8751,             0.00038125,             0.00038125,             0.00038125
                    253,                 1.3449,                 3.9929,                0.33597,                 1.2478,                0.89003,                 1.4002,                0.88683,                0.90426,                0.90656,                0.33361,                0.91195,                0.92954,                0.90783,                0.35732,                0.84884,                0.85897,                0.82154,                0.47711,                 2.1666,                 3.2464,                0.08383,                 1.5003,                 1.0604,                 1.8751,             0.00037878,             0.00037878,             0.00037878
                    254,                  1.297,                 3.9535,                0.29678,                  1.243,                0.87887,                  1.419,                0.88292,                0.91026,                0.90454,                0.32872,                0.89694,                0.89267,                0.86769,                 0.3265,                0.89734,                0.78448,                0.81204,                0.47234,                 2.2215,                 3.2972,                0.08337,                 1.4748,                 1.0568,                 1.9085,              0.0003763,              0.0003763,              0.0003763
                    255,                 1.3523,                 3.9797,                0.32419,                 1.2505,                0.89174,                 1.4277,                0.90852,                0.89132,                0.89933,                0.35892,                0.89545,                 0.8785,                0.86302,                  0.307,                 0.8739,                0.82051,                 0.8111,                 0.4742,                 2.1345,                 3.2755,                0.08348,                 1.4747,                 1.0115,                   1.84,             0.00037383,             0.00037383,             0.00037383
                    256,                 1.3414,                 3.7996,                0.33775,                 1.2316,                0.90946,                 1.4988,                0.91299,                0.88462,                0.89714,                0.39182,                0.93479,                0.89744,                0.92807,                0.33375,                0.87266,                0.84615,                0.81649,                0.46691,                 1.9909,                 3.1825,                0.08568,                 1.4869,                0.97952,                 1.7491,             0.00037135,             0.00037135,             0.00037135
                    257,                   1.32,                 4.1408,                0.35841,                 1.2424,                0.88199,                 1.3998,                0.91299,                0.88462,                0.89714,                0.39182,                0.93479,                0.89744,                0.92807,                0.33375,                0.87266,                0.84615,                0.81649,                0.46691,                 1.9909,                 3.1825,                0.08568,                 1.4869,                0.97952,                 1.7491,             0.00036888,             0.00036888,             0.00036888
                    258,                 1.3486,                 4.0391,                0.29019,                 1.3247,                0.90868,                 1.4751,                0.92617,                0.89744,                0.92121,                0.41328,                0.92617,                0.89744,                0.92821,                0.34457,                0.84859,                0.86227,                0.80627,                0.47075,                   1.91,                  3.131,                0.08581,                 1.4984,                0.96726,                 1.6982,              0.0003664,              0.0003664,              0.0003664
                    259,                 1.3256,                 4.1666,                0.34867,                 1.1655,                0.89638,                   1.41,                0.91921,                0.87522,                0.91257,                0.43349,                0.93393,                0.90619,                0.92114,                0.35745,                0.85267,                0.85897,                0.80617,                0.46581,                 1.7961,                 3.1132,                 0.0864,                 1.5149,                 0.9315,                 1.6517,             0.00036393,             0.00036393,             0.00036393
                    260,                 1.3018,                 3.9548,                0.35703,                 1.2456,                0.87862,                 1.4435,                0.92232,                0.89744,                0.92559,                0.46279,                0.92232,                0.89744,                0.93912,                0.36499,                0.88155,                0.85872,                0.81275,                0.48376,                 1.6908,                  3.089,                0.08759,                 1.5243,                0.89017,                 1.6353,             0.00036145,             0.00036145,             0.00036145
                    261,                 1.2645,                 4.1007,                0.32212,                  1.154,                0.86372,                 1.4013,                0.92232,                0.89744,                0.92559,                0.46279,                0.92232,                0.89744,                0.93912,                0.36499,                0.88155,                0.85872,                0.81275,                0.48376,                 1.6908,                  3.089,                0.08759,                 1.5243,                0.89017,                 1.6353,             0.00035898,             0.00035898,             0.00035898
                    262,                 1.3354,                 3.9074,                0.29713,                 1.2339,                0.89317,                 1.4206,                0.94469,                0.91026,                0.93239,                0.47138,                0.95926,                0.91026,                0.94247,                0.37764,                0.90478,                0.87179,                0.84821,                0.48595,                 1.6713,                 3.0986,                0.08849,                 1.5267,                0.87627,                 1.6612,              0.0003565,              0.0003565,              0.0003565
